DOHMH: 0.23, 0.27, 0.29, 0.3, 0.3, 0.32, 0.32, 
NYPD: 0.05, 0.05, 0.05, 0.05, 0.05, 0.06, 0.06, 
DSNY: 0.28, 0.3, 0.3, 0.3, 0.3, 0.36, 0.36, 
DEP: 0.43, 0.45, 0.47, 0.5, 0.58, 0.77, 0.79, 
DPR: 0.53, 0.54, 0.49, 0.48, 0.52, 0.55, 0.56, 
DOB: 0.69, 0.74, 0.72, 0.74, 0.75, 0.78, 0.79, 
DOT: 0.53, 0.51, 0.52, 0.56, 0.56, 0.68, 0.7, 
HPD: 0.18, 0.21, 0.22, 0.23, 0.25, 0.35, 0.35, 
