Predicted1,Real1,Predicted7,Real7
53.15512081272669,50.0,63.08032706233348,71.0
40.577951953893724,39.0,51.808196321284065,43.0
36.3798960055397,45.0,40.625568545540055,42.0
43.523619782972524,50.0,38.46099703435064,35.0
55.88471216053875,61.0,42.3306262990048,33.0
69.88073535042273,69.0,55.38527358849339,61.5
64.73175779271044,71.0,66.46653230066282,62.0
56.272475148282524,43.0,66.40305450642103,68.0
35.11578235468845,42.0,50.89019916513997,47.0
41.40755429883522,35.0,41.68091134051237,42.5
40.71209026418166,33.0,38.4822711494461,35.0
48.389187552446884,61.5,41.77498257057845,40.0
69.95092619155663,62.0,58.96709896146886,53.0
60.34844142109146,68.0,64.37962759808973,63.0
54.47961278073375,47.0,62.870375033014206,66.0
38.93156527974687,42.5,48.03931975370642,45.0
39.667557159559905,35.0,41.40291111690576,37.0
42.96620747320704,40.0,36.46878156887589,41.0
54.404902586200855,53.0,41.32829668052613,38.0
63.703349441957506,63.0,54.772161222198775,44.0
61.98620994677439,66.0,63.52610672161129,72.5
52.827346253578774,45.0,61.380796024337684,66.0
37.88544148233078,37.0,49.66975424770163,58.5
33.2772225868645,41.0,38.6040028909243,50.0
44.628743446217335,38.0,36.11700251416896,40.0
50.49741642975067,44.0,41.995819804108855,41.0
57.02258271836708,72.5,49.506509797309036,48.0
67.81063880126433,66.0,63.510168211052964,73.0
52.42794075484596,58.5,61.88278214158222,70.0
46.240232415235305,50.0,52.70097629891518,47.0
41.727176700553926,40.0,43.084902635530796,38.0
40.96677659430518,41.0,40.17684237228849,33.0
50.5693677320568,48.0,42.07539132415415,41.0
60.31243547016203,73.0,50.31129762033546,43.0
69.7796657420684,70.0,65.8831802717467,70.0
57.699513163498985,47.0,65.28565021482163,57.0
39.39589922101418,38.0,54.50581971643115,38.0
35.58857527660884,33.0,44.49273843042845,43.5
36.16250989140072,41.0,36.53277786970192,38.0
52.63076477091008,43.0,39.317402235837626,50.0
59.870711634218985,70.0,49.26560894906129,50.0
68.82741850723106,57.0,64.26458634537263,52.5
49.596538522103934,38.0,62.69594973949697,63.0
34.304115776151384,43.5,48.07953939517959,39.0
39.83635218187098,38.0,38.5086267995487,48.5
40.99515110145635,50.0,35.03903320336715,38.5
57.4652143788783,50.0,42.18731215158042,42.0
61.21301632090522,52.5,52.34770423733164,43.0
52.75788002815893,63.0,59.86224520591841,68.0
51.44185334426123,39.0,57.23556978678192,60.0
34.22365514685902,48.5,43.620983587812894,48.0
45.41293136162026,38.5,40.97541553855813,43.5
41.60392899362346,42.0,39.165005231050074,44.0
48.85565679138747,43.0,44.43952134531347,39.0
52.642107113433745,68.0,50.34910665348415,33.0
61.47677776356716,60.0,57.12817552918807,68.0
49.556786071389205,48.0,55.03082949976951,65.0
43.09271955563394,43.5,48.07774234539736,48.0
40.2732060077147,44.0,43.13387255321078,39.0
45.68977666040593,39.0,43.18997380515293,38.0
45.9813372907397,33.0,41.61704589891472,43.0
48.320511751120165,68.0,43.518376916590704,52.0
63.80702969494846,65.0,59.50088670564801,86.0
54.00379798858351,48.0,58.634636266179,81.0
42.687863687617174,39.0,51.241423496670784,60.0
37.45937133422,38.0,41.618962582420274,53.5
37.435900415320575,43.0,39.410554757458755,40.0
49.08232745917692,52.0,39.7620857473597,50.0
62.500104578490244,86.0,47.917287917563776,65.0
75.84825860075489,81.0,65.7300871590064,82.5
61.77593183871527,60.0,68.77241408990808,68.5
45.53020117769003,53.5,58.048592016489316,46.0
44.714218528421526,40.0,48.41635285305327,49.0
39.20350877260429,50.0,40.594699722682215,39.0
57.45904098498037,65.0,43.99178108802983,25.0
74.61731215815287,82.5,60.708864739880774,92.0
75.90431765917249,68.5,76.79223414123396,85.0
55.603423684018765,46.0,72.80858736508623,73.0
37.770920099542984,49.0,56.78491470239873,56.0
43.63978919127027,39.0,47.23694258074789,52.0
45.29201525681186,25.0,40.09790392586033,58.0
48.74801120976298,92.0,40.26002540014829,47.5
95.37031230080868,85.0,70.09057329572448,77.0
74.33194237394618,73.0,79.66692622144825,87.0
60.021426414213614,56.0,71.63168684749637,82.0
45.057298621281426,52.0,55.38172885373848,62.5
43.157594149789276,58.0,47.56826592602342,51.0
59.36078513368938,47.5,45.84860127749577,36.5
67.56705246072171,77.0,48.6901105168126,45.0
82.65153043564679,87.0,74.74446202122532,33.0
74.30983759057564,82.0,83.24060534366828,27.0
61.96823653323654,62.5,75.70535414937224,4.0
52.53562870081442,51.0,61.5290600130517,0.0
